;pollutant_id;pollutant_averaging;date;pollutant_value;pollutant_unit;station_id;X;Y;ID_estacion;method_id
11988;NO2;1;02/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11989;NO2;1;02/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11990;NO2;1;02/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11991;NO2;1;02/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11992;NO2;1;02/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11993;NO2;1;02/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11994;NO2;1;02/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11995;NO2;1;02/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11996;NO2;1;03/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11997;NO2;1;03/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11998;NO2;1;03/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
11999;NO2;1;03/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12000;NO2;1;03/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12001;NO2;1;03/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12002;NO2;1;03/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12003;NO2;1;03/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12004;NO2;1;03/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12005;NO2;1;03/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12006;NO2;1;03/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12007;NO2;1;03/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12008;NO2;1;03/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12009;NO2;1;03/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12010;NO2;1;03/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12011;NO2;1;03/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12012;NO2;1;03/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12013;NO2;1;03/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12014;NO2;1;03/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12015;NO2;1;03/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12016;NO2;1;03/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12017;NO2;1;03/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12018;NO2;1;03/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12019;NO2;1;03/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12020;NO2;1;04/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12021;NO2;1;04/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12022;NO2;1;04/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12023;NO2;1;04/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12024;NO2;1;04/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12025;NO2;1;04/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12026;NO2;1;04/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12027;NO2;1;04/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12028;NO2;1;04/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12029;NO2;1;04/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12030;NO2;1;04/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12031;NO2;1;04/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12032;NO2;1;04/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12033;NO2;1;04/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12034;NO2;1;04/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12035;NO2;1;04/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12036;NO2;1;04/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12037;NO2;1;04/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12038;NO2;1;04/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12039;NO2;1;04/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12040;NO2;1;04/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12041;NO2;1;04/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12042;NO2;1;04/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12043;NO2;1;04/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12044;NO2;1;05/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12045;NO2;1;05/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12046;NO2;1;05/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12047;NO2;1;05/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12048;NO2;1;05/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12049;NO2;1;05/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12050;NO2;1;05/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12051;NO2;1;05/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12052;NO2;1;05/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12053;NO2;1;05/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12054;NO2;1;05/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12055;NO2;1;05/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12056;NO2;1;05/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12057;NO2;1;05/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12058;NO2;1;05/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12059;NO2;1;05/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12060;NO2;1;05/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12061;NO2;1;05/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12062;NO2;1;05/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12063;NO2;1;05/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12064;NO2;1;05/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12065;NO2;1;05/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12066;NO2;1;05/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12067;NO2;1;05/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12068;NO2;1;06/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12069;NO2;1;06/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12070;NO2;1;06/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12071;NO2;1;06/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12072;NO2;1;06/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12073;NO2;1;06/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12074;NO2;1;06/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12075;NO2;1;06/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12076;NO2;1;06/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12077;NO2;1;06/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12078;NO2;1;06/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12079;NO2;1;06/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12080;NO2;1;06/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12081;NO2;1;06/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12082;NO2;1;06/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12083;NO2;1;06/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12084;NO2;1;06/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12085;NO2;1;06/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12086;NO2;1;06/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12087;NO2;1;06/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12088;NO2;1;06/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12089;NO2;1;06/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12090;NO2;1;06/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12091;NO2;1;06/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12092;NO2;1;07/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12093;NO2;1;07/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12094;NO2;1;07/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12095;NO2;1;07/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12096;NO2;1;07/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12097;NO2;1;07/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12098;NO2;1;07/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12099;NO2;1;07/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12100;NO2;1;07/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12101;NO2;1;07/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12102;NO2;1;07/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12103;NO2;1;07/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12104;NO2;1;07/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12105;NO2;1;07/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12106;NO2;1;07/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12107;NO2;1;07/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12108;NO2;1;07/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12109;NO2;1;07/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12110;NO2;1;07/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12111;NO2;1;07/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12112;NO2;1;07/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12113;NO2;1;07/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12114;NO2;1;07/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12115;NO2;1;07/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12116;NO2;1;08/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12117;NO2;1;08/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12118;NO2;1;08/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12119;NO2;1;08/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12120;NO2;1;08/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12121;NO2;1;08/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12122;NO2;1;08/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12123;NO2;1;08/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12124;NO2;1;08/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12125;NO2;1;08/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12126;NO2;1;08/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12127;NO2;1;08/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12128;NO2;1;08/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12129;NO2;1;08/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12130;NO2;1;08/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12131;NO2;1;08/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12132;NO2;1;08/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12133;NO2;1;08/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12134;NO2;1;08/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12135;NO2;1;08/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12136;NO2;1;08/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12137;NO2;1;08/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12138;NO2;1;08/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12139;NO2;1;08/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12140;NO2;1;09/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12141;NO2;1;09/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12142;NO2;1;09/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12143;NO2;1;09/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12144;NO2;1;09/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12145;NO2;1;09/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12146;NO2;1;09/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12147;NO2;1;09/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12148;NO2;1;09/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12149;NO2;1;09/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12150;NO2;1;09/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12151;NO2;1;09/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12152;NO2;1;09/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12153;NO2;1;09/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12154;NO2;1;09/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12155;NO2;1;09/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12156;NO2;1;09/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12157;NO2;1;09/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12158;NO2;1;09/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12159;NO2;1;09/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12160;NO2;1;09/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12161;NO2;1;09/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12162;NO2;1;09/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12163;NO2;1;09/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12164;NO2;1;10/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12165;NO2;1;10/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12166;NO2;1;10/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12167;NO2;1;10/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12168;NO2;1;10/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12169;NO2;1;10/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12170;NO2;1;10/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12171;NO2;1;10/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12172;NO2;1;10/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12173;NO2;1;10/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12174;NO2;1;10/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12175;NO2;1;10/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12176;NO2;1;10/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12177;NO2;1;10/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12178;NO2;1;10/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12179;NO2;1;10/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12180;NO2;1;10/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12181;NO2;1;10/10/2018 17:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12182;NO2;1;10/10/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12183;NO2;1;10/10/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12184;NO2;1;10/10/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12185;NO2;1;10/10/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12186;NO2;1;10/10/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12187;NO2;1;10/10/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12188;NO2;1;11/10/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12189;NO2;1;11/10/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12190;NO2;1;11/10/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12191;NO2;1;11/10/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12192;NO2;1;11/10/2018 4:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12193;NO2;1;11/10/2018 5:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12194;NO2;1;11/10/2018 6:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12195;NO2;1;11/10/2018 7:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12196;NO2;1;11/10/2018 8:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12197;NO2;1;11/10/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12198;NO2;1;11/10/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12199;NO2;1;11/10/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12200;NO2;1;11/10/2018 12:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12201;NO2;1;11/10/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12202;NO2;1;11/10/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12203;NO2;1;11/10/2018 15:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
12204;NO2;1;11/10/2018 16:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
